STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       7364;2022050108;    3;  13.0;  54.0;eor
       7364;2022050109;    3;  14.1;  53.0;eor
       7364;2022050110;    3;  14.9;  50.0;eor
       7364;2022050111;    3;  16.2;  44.0;eor
       7364;2022050112;    3;  16.9;  44.0;eor
       7364;2022050113;    3;  17.9;  41.0;eor
       7364;2022050114;    3;  18.3;  40.0;eor
       7364;2022050115;    3;  18.1;  39.0;eor
       7364;2022050116;    3;  17.6;  42.0;eor
       7364;2022050117;    3;  16.0;  47.0;eor
       7364;2022050118;    3;  14.6;  50.0;eor
       7364;2022050119;    3;  13.3;  50.0;eor
       7364;2022050120;    3;  12.5;  55.0;eor
       7364;2022050121;    3;  11.0;  61.0;eor
       7364;2022050122;    3;  10.7;  64.0;eor
       7364;2022050123;    3;   8.8;  73.0;eor
       7364;2022050200;    3;   7.2;  84.0;eor
       7364;2022050201;    3;   6.2;  91.0;eor
       7364;2022050202;    3;   5.4;  92.0;eor
       7364;2022050203;    3;   4.7;  92.0;eor
       7364;2022050204;    3;   4.4;  94.0;eor
       7364;2022050205;    3;   5.6;  91.0;eor
       7364;2022050206;    3;   8.7;  77.0;eor
       7364;2022050207;    3;  12.6;  56.0;eor
       7364;2022050208;    3;  14.9;  49.0;eor
       7364;2022050209;    3;  16.4;  43.0;eor
       7364;2022050210;    3;  17.4;  41.0;eor
       7364;2022050211;    3;  18.4;  41.0;eor
       7364;2022050212;    3;  19.1;  39.0;eor
       7364;2022050213;    3;  19.9;  39.0;eor
       7364;2022050214;    3;  20.1;  35.0;eor
       7364;2022050215;    3;  20.6;  34.0;eor
       7364;2022050216;    3;  20.3;  38.0;eor
       7364;2022050217;    3;  19.2;  37.0;eor
       7364;2022050218;    3;  18.1;  42.0;eor
       7364;2022050219;    3;  14.4;  56.0;eor
       7364;2022050220;    3;  14.2;  58.0;eor
       7364;2022050221;    3;  12.3;  67.0;eor
       7364;2022050222;    3;  10.0;  79.0;eor
       7364;2022050223;    3;   8.7;  87.0;eor
       7364;2022050300;    3;  10.0;  83.0;eor
       7364;2022050301;    3;   8.6;  87.0;eor
       7364;2022050302;    3;   7.5;  90.0;eor
       7364;2022050303;    3;   7.0;  90.0;eor
       7364;2022050304;    3;   7.0;  89.0;eor
       7364;2022050305;    3;   7.6;  83.0;eor
       7364;2022050306;    3;   9.3;  78.0;eor
       7364;2022050307;    3;  11.9;  66.0;eor
       7364;2022050308;    3;  14.2;  54.0;eor
       7364;2022050309;    3;  15.4;  47.0;eor
       7364;2022050310;    3;  17.2;  42.0;eor
       7364;2022050311;    3;  17.6;  41.0;eor
       7364;2022050312;    3;  18.6;  41.0;eor
       7364;2022050313;    3;  19.0;  37.0;eor
       7364;2022050314;    3;  19.3;  36.0;eor
       7364;2022050315;    3;  18.9;  37.0;eor
       7364;2022050316;    3;  18.5;  37.0;eor
       7364;2022050317;    3;  17.8;  40.0;eor
       7364;2022050318;    3;  16.5;  44.0;eor
       7364;2022050319;    3;  13.5;  56.0;eor
       7364;2022050320;    3;  11.9;  66.0;eor
       7364;2022050321;    3;  12.8;  62.0;eor
       7364;2022050322;    3;  10.0;  75.0;eor
       7364;2022050323;    3;   9.0;  82.0;eor
       7364;2022050400;    3;   8.1;  85.0;eor
       7364;2022050401;    3;   7.1;  89.0;eor
       7364;2022050402;    3;   7.8;  84.0;eor
       7364;2022050403;    3;   6.7;  88.0;eor
       7364;2022050404;    3;   6.2;  89.0;eor
       7364;2022050405;    3;   7.1;  84.0;eor
       7364;2022050406;    3;   8.9;  77.0;eor
       7364;2022050407;    3;  11.5;  66.0;eor
       7364;2022050408;    3;  14.3;  58.0;eor
       7364;2022050409;    3;  14.7;  58.0;eor
       7364;2022050410;    3;  14.5;  64.0;eor
       7364;2022050411;    3;  16.1;  59.0;eor
       7364;2022050412;    3;  18.3;  51.0;eor
       7364;2022050413;    3;  19.0;  47.0;eor
       7364;2022050414;    3;  20.0;  41.0;eor
       7364;2022050415;    3;  20.7;  42.0;eor
       7364;2022050416;    3;  20.3;  42.0;eor
       7364;2022050417;    3;  19.7;  43.0;eor
       7364;2022050418;    3;  18.1;  49.0;eor
       7364;2022050419;    3;  17.5;  54.0;eor
       7364;2022050420;    3;  14.1;  79.0;eor
       7364;2022050421;    3;  13.6;  82.0;eor
       7364;2022050422;    3;  13.2;  82.0;eor
       7364;2022050423;    3;  12.9;  85.0;eor
       7364;2022050500;    3;  12.2;  90.0;eor
       7364;2022050501;    3;  12.2;  87.0;eor
       7364;2022050502;    3;  12.0;  88.0;eor
       7364;2022050503;    3;  11.6;  89.0;eor
       7364;2022050504;    3;  11.5;  91.0;eor
       7364;2022050505;    3;  11.1;  90.0;eor
       7364;2022050506;    3;  12.1;  86.0;eor
       7364;2022050507;    3;  13.1;  80.0;eor
       7364;2022050508;    3;  14.5;  75.0;eor
       7364;2022050509;    3;  15.5;  66.0;eor
       7364;2022050510;    3;  16.2;  57.0;eor
       7364;2022050511;    3;  18.1;  50.0;eor
       7364;2022050512;    3;  18.4;  43.0;eor
       7364;2022050513;    3;  18.1;  45.0;eor
       7364;2022050514;    3;  17.6;  43.0;eor
       7364;2022050515;    3;  18.9;  38.0;eor
       7364;2022050516;    3;  18.7;  37.0;eor
       7364;2022050517;    3;  17.6;  37.0;eor
       7364;2022050518;    3;  16.6;  39.0;eor
       7364;2022050519;    3;  13.8;  46.0;eor
       7364;2022050520;    3;  10.8;  60.0;eor
       7364;2022050521;    3;   8.5;  76.0;eor
       7364;2022050522;    3;   7.3;  85.0;eor
       7364;2022050523;    3;   6.4;  91.0;eor
       7364;2022050600;    3;   5.8;  94.0;eor
       7364;2022050601;    3;   5.1;  93.0;eor
       7364;2022050602;    3;   4.7;  94.0;eor
       7364;2022050603;    3;   4.0;  95.0;eor
       7364;2022050604;    3;   3.9;  95.0;eor
       7364;2022050605;    3;   5.7;  90.0;eor
       7364;2022050606;    3;   9.4;  74.0;eor
       7364;2022050607;    3;  12.7;  63.0;eor
       7364;2022050608;    3;  15.4;  54.0;eor
       7364;2022050609;    3;  16.3;  53.0;eor
       7364;2022050610;    3;  17.6;  45.0;eor
       7364;2022050611;    3;  18.8;  41.0;eor
       7364;2022050612;    3;  18.6;  41.0;eor
       7364;2022050613;    3;  19.3;  41.0;eor
       7364;2022050614;    3;  19.3;  40.0;eor
       7364;2022050615;    3;  19.2;  39.0;eor
       7364;2022050616;    3;  19.0;  42.0;eor
       7364;2022050617;    3;  18.4;  45.0;eor
       7364;2022050618;    3;  17.7;  51.0;eor
       7364;2022050619;    3;  14.6;  68.0;eor
       7364;2022050620;    3;  12.1;  76.0;eor
       7364;2022050621;    3;   9.8;  87.0;eor
       7364;2022050622;    3;   9.0;  90.0;eor
       7364;2022050623;    3;   8.0;  94.0;eor
       7364;2022050700;    3;   7.1;  95.0;eor
       7364;2022050701;    3;   7.8;  96.0;eor
       7364;2022050702;    3;   8.5;  96.0;eor
       7364;2022050703;    3;   9.1;  95.0;eor
       7364;2022050704;    3;   9.1;  94.0;eor
       7364;2022050705;    3;   9.1;  90.0;eor
       7364;2022050706;    3;  12.1;  76.0;eor
       7364;2022050707;    3;  15.7;  60.0;eor
       7364;2022050708;    3;  18.0;  51.0;eor
       7364;2022050709;    3;  20.4;  41.0;eor
       7364;2022050710;    3;  21.3;  43.0;eor
       7364;2022050711;    3;  20.6;  41.0;eor
       7364;2022050712;    3;  21.9;  40.0;eor
       7364;2022050713;    3;  21.2;  40.0;eor
       7364;2022050714;    3;  22.6;  39.0;eor
       7364;2022050715;    3;  22.2;  43.0;eor
       7364;2022050716;    3;  19.8;  53.0;eor
       7364;2022050717;    3;  19.5;  50.0;eor
       7364;2022050718;    3;  18.3;  58.0;eor
       7364;2022050719;    3;  15.8;  68.0;eor
       7364;2022050720;    3;  14.1;  80.0;eor
       7364;2022050721;    3;  12.1;  89.0;eor
       7364;2022050722;    3;  12.2;  86.0;eor
       7364;2022050723;    3;  11.1;  90.0;eor
       7364;2022050800;    3;  10.6;  93.0;eor
       7364;2022050801;    3;  11.1;  91.0;eor
       7364;2022050802;    3;  10.4;  94.0;eor
       7364;2022050803;    3;  11.0;  92.0;eor
       7364;2022050804;    3;  11.5;  92.0;eor
       7364;2022050805;    3;  11.8;  91.0;eor
       7364;2022050806;    3;  12.2;  86.0;eor
       7364;2022050807;    3;  12.9;  80.0;eor
       7364;2022050808;    3;  14.0;  74.0;eor
       7364;2022050809;    3;  15.7;  63.0;eor
       7364;2022050810;    3;  16.8;  57.0;eor
       7364;2022050811;    3;  17.4;  55.0;eor
       7364;2022050812;    3;  19.2;  45.0;eor
       7364;2022050813;    3;  18.9;  44.0;eor
       7364;2022050814;    3;  19.9;  36.0;eor
       7364;2022050815;    3;  20.1;  39.0;eor
       7364;2022050816;    3;  19.7;  40.0;eor
       7364;2022050817;    3;  18.4;  39.0;eor
       7364;2022050818;    3;  16.9;  38.0;eor
       7364;2022050819;    3;  13.7;  43.0;eor
       7364;2022050820;    3;  10.8;  55.0;eor
       7364;2022050821;    3;   8.8;  69.0;eor
       7364;2022050822;    3;   7.2;  78.0;eor
       7364;2022050823;    3;   6.2;  85.0;eor
       7364;2022050900;    3;   5.5;  77.0;eor
       7364;2022050901;    3;   5.1;  81.0;eor
       7364;2022050902;    3;   4.3;  88.0;eor
       7364;2022050903;    3;   4.0;  92.0;eor
       7364;2022050904;    3;   3.6;  94.0;eor
       7364;2022050905;    3;   5.4;  87.0;eor
       7364;2022050906;    3;   8.8;  74.0;eor
       7364;2022050907;    3;  12.5;  61.0;eor
       7364;2022050908;    3;  15.5;  55.0;eor
       7364;2022050909;    3;  18.2;  48.0;eor
       7364;2022050910;    3;  19.5;  38.0;eor
       7364;2022050911;    3;  20.1;  37.0;eor
       7364;2022050912;    3;  20.8;  31.0;eor
       7364;2022050913;    3;  21.9;  32.0;eor
       7364;2022050914;    3;  22.3;  33.0;eor
       7364;2022050915;    3;  22.8;  29.0;eor
       7364;2022050916;    3;  22.5;  30.0;eor
       7364;2022050917;    3;  21.4;  34.0;eor
       7364;2022050918;    3;  19.9;  40.0;eor
       7364;2022050919;    3;  15.7;  61.0;eor
       7364;2022050920;    3;  13.1;  73.0;eor
       7364;2022050921;    3;  11.1;  83.0;eor
       7364;2022050922;    3;  10.0;  88.0;eor
       7364;2022050923;    3;   9.0;  84.0;eor
       7364;2022051000;    3;   8.2;  89.0;eor
       7364;2022051001;    3;   7.6;  88.0;eor
       7364;2022051002;    3;   7.3;  91.0;eor
       7364;2022051003;    3;   7.1;  94.0;eor
       7364;2022051004;    3;   7.1;  93.0;eor
       7364;2022051005;    3;   9.5;  82.0;eor
       7364;2022051006;    3;  12.6;  74.0;eor
       7364;2022051007;    3;  15.9;  64.0;eor
       7364;2022051008;    3;  19.2;  57.0;eor
       7364;2022051009;    3;  21.8;  56.0;eor
       7364;2022051010;    3;  23.3;  41.0;eor
       7364;2022051011;    3;  24.1;  36.0;eor
       7364;2022051012;    3;  25.0;  36.0;eor
       7364;2022051013;    3;  25.6;  32.0;eor
       7364;2022051014;    3;  25.4;  30.0;eor
       7364;2022051015;    3;  25.2;  33.0;eor
       7364;2022051016;    3;  24.5;  36.0;eor
       7364;2022051017;    3;  24.5;  38.0;eor
       7364;2022051018;    3;  23.1;  42.0;eor
       7364;2022051019;    3;  21.6;  47.0;eor
       7364;2022051020;    3;  21.3;  49.0;eor
       7364;2022051021;    3;  21.0;  52.0;eor
       7364;2022051022;    3;  19.2;  59.0;eor
       7364;2022051023;    3;  19.3;  59.0;eor
       7364;2022051100;    3;  18.6;  62.0;eor
       7364;2022051101;    3;  17.4;  67.0;eor
       7364;2022051102;    3;  16.7;  72.0;eor
       7364;2022051103;    3;  16.0;  76.0;eor
       7364;2022051104;    3;  15.5;  81.0;eor
       7364;2022051105;    3;  16.2;  81.0;eor
       7364;2022051106;    3;  17.3;  77.0;eor
       7364;2022051107;    3;  20.2;  63.0;eor
       7364;2022051108;    3;  21.6;  55.0;eor
       7364;2022051109;    3;  24.2;  46.0;eor
       7364;2022051110;    3;  25.4;  42.0;eor
       7364;2022051111;    3;  26.8;  38.0;eor
       7364;2022051112;    3;  27.2;  34.0;eor
       7364;2022051113;    3;  27.2;  36.0;eor
       7364;2022051114;    3;  27.7;  33.0;eor
       7364;2022051115;    3;  28.3;  33.0;eor
       7364;2022051116;    3;  27.9;  32.0;eor
       7364;2022051117;    3;  27.2;  34.0;eor
       7364;2022051118;    3;  25.8;  40.0;eor
       7364;2022051119;    3;  24.4;  44.0;eor
       7364;2022051120;    3;  23.6;  45.0;eor
       7364;2022051121;    3;  22.9;  46.0;eor
       7364;2022051122;    3;  21.6;  50.0;eor
       7364;2022051123;    3;  20.2;  54.0;eor
       7364;2022051200;    3;  16.9;  67.0;eor
       7364;2022051201;    3;  15.7;  72.0;eor
       7364;2022051202;    3;  17.9;  59.0;eor
       7364;2022051203;    3;  16.4;  72.0;eor
       7364;2022051204;    3;  16.0;  72.0;eor
       7364;2022051205;    3;  16.0;  70.0;eor
       7364;2022051206;    3;  14.8;  64.0;eor
       7364;2022051207;    3;  14.8;  60.0;eor
       7364;2022051208;    3;  15.3;  56.0;eor
       7364;2022051209;    3;  16.6;  51.0;eor
       7364;2022051210;    3;  18.1;  48.0;eor
       7364;2022051211;    3;  18.7;  44.0;eor
       7364;2022051212;    3;  19.2;  43.0;eor
       7364;2022051213;    3;  20.1;  40.0;eor
       7364;2022051214;    3;  20.5;  41.0;eor
       7364;2022051215;    3;  20.4;  39.0;eor
       7364;2022051216;    3;  20.4;  39.0;eor
       7364;2022051217;    3;  19.4;  39.0;eor
       7364;2022051218;    3;  18.0;  43.0;eor
       7364;2022051219;    3;  15.0;  54.0;eor
       7364;2022051220;    3;  13.3;  67.0;eor
       7364;2022051221;    3;  12.4;  72.0;eor
       7364;2022051222;    3;  11.6;  80.0;eor
       7364;2022051223;    3;  10.1;  87.0;eor
       7364;2022051300;    3;   9.4;  93.0;eor
       7364;2022051301;    3;   9.0;  95.0;eor
       7364;2022051302;    3;   8.7;  96.0;eor
       7364;2022051303;    3;   8.8;  95.0;eor
       7364;2022051304;    3;   9.2;  94.0;eor
       7364;2022051305;    3;  11.3;  84.0;eor
       7364;2022051306;    3;  13.4;  74.0;eor
       7364;2022051307;    3;  17.2;  54.0;eor
       7364;2022051308;    3;  18.1;  46.0;eor
       7364;2022051309;    3;  18.5;  50.0;eor
       7364;2022051310;    3;  19.1;  43.0;eor
       7364;2022051311;    3;  17.9;  50.0;eor
       7364;2022051312;    3;  18.1;  43.0;eor
       7364;2022051313;    3;  18.2;  43.0;eor
       7364;2022051314;    3;  19.0;  43.0;eor
       7364;2022051315;    3;  18.6;  40.0;eor
       7364;2022051316;    3;  18.9;  41.0;eor
       7364;2022051317;    3;  17.9;  45.0;eor
       7364;2022051318;    3;  16.9;  48.0;eor
       7364;2022051319;    3;  15.5;  53.0;eor
       7364;2022051320;    3;  11.9;  69.0;eor
       7364;2022051321;    3;  10.9;  74.0;eor
       7364;2022051322;    3;  10.4;  74.0;eor
       7364;2022051323;    3;   9.2;  82.0;eor
       7364;2022051400;    3;   8.6;  86.0;eor
       7364;2022051401;    3;   8.5;  86.0;eor
       7364;2022051402;    3;  10.5;  75.0;eor
       7364;2022051403;    3;  10.7;  76.0;eor
       7364;2022051404;    3;   9.9;  79.0;eor
       7364;2022051405;    3;  10.7;  77.0;eor
       7364;2022051406;    3;  13.4;  68.0;eor
       7364;2022051407;    3;  15.7;  60.0;eor
       7364;2022051408;    3;  17.7;  52.0;eor
       7364;2022051409;    3;  18.2;  50.0;eor
       7364;2022051410;    3;  19.3;  44.0;eor
       7364;2022051411;    3;  19.6;  46.0;eor
       7364;2022051412;    3;  19.9;  46.0;eor
       7364;2022051413;    3;  21.7;  40.0;eor
       7364;2022051414;    3;  22.3;  40.0;eor
       7364;2022051415;    3;  21.8;  40.0;eor
       7364;2022051416;    3;  21.0;  42.0;eor
       7364;2022051417;    3;  20.0;  42.0;eor
       7364;2022051418;    3;  18.7;  46.0;eor
       7364;2022051419;    3;  16.5;  53.0;eor
       7364;2022051420;    3;  13.3;  66.0;eor
       7364;2022051421;    3;  11.7;  72.0;eor
       7364;2022051422;    3;  10.0;  87.0;eor
       7364;2022051423;    3;   9.1;  93.0;eor
       7364;2022051500;    3;   8.3;  94.0;eor
       7364;2022051501;    3;   7.6;  95.0;eor
       7364;2022051502;    3;   6.8;  96.0;eor
       7364;2022051503;    3;   6.2;  97.0;eor
       7364;2022051504;    3;   6.1;  96.0;eor
       7364;2022051505;    3;   7.7;  94.0;eor
       7364;2022051506;    3;  11.1;  78.0;eor
       7364;2022051507;    3;  14.2;  66.0;eor
       7364;2022051508;    3;  16.4;  53.0;eor
       7364;2022051509;    3;  18.3;  45.0;eor
       7364;2022051510;    3;  19.2;  43.0;eor
       7364;2022051511;    3;  20.2;  41.0;eor
       7364;2022051512;    3;  21.0;  41.0;eor
       7364;2022051513;    3;  21.4;  40.0;eor
       7364;2022051514;    3;  23.0;  36.0;eor
       7364;2022051515;    3;  22.7;  35.0;eor
       7364;2022051516;    3;  22.4;  35.0;eor
       7364;2022051517;    3;  21.6;  38.0;eor
       7364;2022051518;    3;  20.6;  40.0;eor
       7364;2022051519;    3;  17.0;  51.0;eor
       7364;2022051520;    3;  13.9;  68.0;eor
       7364;2022051521;    3;  12.0;  76.0;eor
       7364;2022051522;    3;  10.8;  76.0;eor
       7364;2022051523;    3;   9.9;  87.0;eor
       7364;2022051600;    3;   9.0;  91.0;eor
       7364;2022051601;    3;   8.4;  93.0;eor
       7364;2022051602;    3;   7.6;  92.0;eor
       7364;2022051603;    3;   7.0;  94.0;eor
       7364;2022051604;    3;   6.8;  96.0;eor
       7364;2022051605;    3;   8.8;  91.0;eor
       7364;2022051606;    3;  13.8;  67.0;eor
       7364;2022051607;    3;  17.9;  51.0;eor
       7364;2022051608;    3;  20.2;  46.0;eor
       7364;2022051609;    3;  22.3;  40.0;eor
       7364;2022051610;    3;  23.9;  36.0;eor
       7364;2022051611;    3;  25.6;  37.0;eor
       7364;2022051612;    3;  26.4;  35.0;eor
       7364;2022051613;    3;  26.7;  37.0;eor
       7364;2022051614;    3;  26.4;  37.0;eor
       7364;2022051615;    3;  24.4;  49.0;eor
       7364;2022051616;    3;  21.9;  57.0;eor
       7364;2022051617;    3;  21.4;  61.0;eor
       7364;2022051618;    3;  21.1;  66.0;eor
       7364;2022051619;    3;  19.5;  76.0;eor
       7364;2022051620;    3;  18.6;  81.0;eor
       7364;2022051621;    3;  17.7;  86.0;eor
       7364;2022051622;    3;  17.9;  83.0;eor
       7364;2022051623;    3;  17.7;  83.0;eor
       7364;2022051700;    3;  17.3;  83.0;eor
       7364;2022051701;    3;  16.1;  91.0;eor
       7364;2022051702;    3;  15.6;  96.0;eor
       7364;2022051703;    3;  16.1;  94.0;eor
       7364;2022051704;    3;  16.0;  95.0;eor
       7364;2022051705;    3;  15.5;  91.0;eor
       7364;2022051706;    3;  15.7;  90.0;eor
       7364;2022051707;    3;  16.7;  84.0;eor
       7364;2022051708;    3;  17.5;  83.0;eor
       7364;2022051709;    3;  18.1;  80.0;eor
       7364;2022051710;    3;  19.3;  73.0;eor
       7364;2022051711;    3;  19.3;  71.0;eor
       7364;2022051712;    3;  20.0;  69.0;eor
       7364;2022051713;    3;  18.5;  80.0;eor
       7364;2022051714;    3;  19.0;  79.0;eor
       7364;2022051715;    3;  20.1;  67.0;eor
       7364;2022051716;    3;  19.8;  73.0;eor
       7364;2022051717;    3;  19.2;  67.0;eor
       7364;2022051718;    3;  18.3;  78.0;eor
       7364;2022051719;    3;  17.9;  77.0;eor
       7364;2022051720;    3;  15.9;  88.0;eor
       7364;2022051721;    3;  14.4;  96.0;eor
       7364;2022051722;    3;  13.6;  97.0;eor
       7364;2022051723;    3;  12.6;  98.0;eor
       7364;2022051800;    3;  12.3;  98.0;eor
